Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1125,00:00:46.922,7.79810298102981,9.83468834688347,7.494579945799458,6.065040650406504
1126,00:00:46.964,1.5835591689250226,1.4959349593495934,1.5731707317073171,1.6815718157181572
1127,00:00:47.005,5.880758807588077,5.750677506775068,6.378048780487805,5.513550135501355
1128,00:00:47.047,1.5225835591689252,1.9146341463414633,1.4227642276422765,1.2303523035230353
1129,00:00:47.089,5.290424570912376,5.2046070460704605,5.272357723577236,5.394308943089431
1130,00:00:47.130,7.506323396567299,7.799457994579946,8.239837398373984,6.479674796747967
1131,00:00:47.172,1.033423667570009,1.3983739837398375,0.7140921409214093,0.9878048780487805
1132,00:00:47.214,6.221770551038844,6.727642276422764,5.855013550135501,6.082655826558265
1133,00:00:47.256,6.504065040650406,6.200542005420054,6.963414634146342,6.348238482384824
1134,00:00:47.297,1.2533875338753389,1.6978319783197833,0.9349593495934959,1.127371273712737
1135,00:00:47.339,7.191056910569106,7.703252032520325,7.028455284552845,6.841463414634147
1136,00:00:47.381,1.3920505871725384,1.9607046070460705,0.8983739837398373,1.3170731707317074
1137,00:00:47.422,5.932249322493225,5.800813008130081,6.186991869918699,5.808943089430894
1138,00:00:47.464,6.6833785004516715,5.585365853658536,7.296747967479675,7.168021680216802
1139,00:00:47.506,1.2425474254742548,0.9959349593495935,1.1544715447154472,1.5772357723577235
1140,00:00:47.547,6.06323396567299,5.7411924119241196,6.750677506775068,5.697831978319783
1141,00:00:47.589,0.9945799457994581,0.9905149051490515,0.8726287262872628,1.1205962059620596
1142,00:00:47.631,6.14453477868112,5.888888888888889,6.008130081300813,6.536585365853658
1143,00:00:47.673,5.814814814814814,5.185636856368563,6.521680216802168,5.737127371273712
1144,00:00:47.714,5.759710930442638,6.6924119241192415,5.415989159891599,5.170731707317073
1145,00:00:47.756,6.455736224028907,6.70189701897019,6.394308943089431,6.2710027100271
1146,00:00:47.798,1.7994579945799458,2.569105691056911,1.3089430894308942,1.5203252032520325
1147,00:00:47.839,5.658084914182474,5.907859078590786,5.60840108401084,5.457994579945799
1148,00:00:47.881,1.2429990966576334,1.2032520325203253,1.0352303523035231,1.4905149051490514
1149,00:00:47.923,5.697831978319783,5.746612466124661,6.086720867208672,5.260162601626016
1150,00:00:47.965,1.8676603432700993,1.4227642276422765,1.7466124661246611,2.4336043360433606
1151,00:00:48.006,6.047877145438122,5.586720867208672,6.544715447154472,6.012195121951219
1152,00:00:48.048,3.277326106594399,3.834688346883469,2.8780487804878048,3.1192411924119243
1153,00:00:48.090,3.1147244805781393,3.4051490514905147,3.062330623306233,2.8766937669376693
1154,00:00:48.131,2.8717253839205057,3.355013550135501,2.3265582655826558,2.9336043360433606
1155,00:00:48.173,4.7136404697380305,4.368563685636857,5.2560975609756095,4.516260162601626
1156,00:00:48.215,1.0822041553748871,0.7926829268292683,1.0934959349593496,1.3604336043360434
1157,00:00:48.257,3.331978319783198,3.897018970189702,2.8360433604336044,3.2628726287262872
1158,00:00:48.298,0.7868112014453478,0.7086720867208672,0.7926829268292683,0.8590785907859079
1159,00:00:48.340,2.6946702800361333,3.3536585365853657,1.91869918699187,2.8116531165311653
1160,00:00:48.382,1.4724480578139116,1.632791327913279,1.4742547425474255,1.3102981029810299
1161,00:00:48.423,3.308039747064137,3.692411924119241,2.940379403794038,3.2913279132791327
1162,00:00:48.465,0.6476964769647696,0.22899728997289973,0.6951219512195121,1.018970189701897
1163,00:00:48.507,3.1341463414634148,3.105691056910569,3.0636856368563685,3.2330623306233064
1164,00:00:48.548,1.4110207768744356,1.029810298102981,1.3888888888888888,1.8143631436314362
1165,00:00:48.590,2.1639566395663956,2.7195121951219514,1.518970189701897,2.2533875338753386
1166,00:00:48.632,1.3306233062330624,1.3062330623306233,1.046070460704607,1.6395663956639566
1167,00:00:48.674,2.5700090334236676,2.630081300813008,2.5121951219512195,2.567750677506775
1168,00:00:48.715,1.037037037037037,1.3414634146341464,0.7872628726287263,0.9823848238482384
1169,00:00:48.757,2.9959349593495936,3.268292682926829,2.813008130081301,2.9065040650406506
1170,00:00:48.799,0.7999096657633243,0.43224932249322495,0.9525745257452575,1.0149051490514904
1171,00:00:48.840,3.3148148148148144,4.150406504065041,2.6287262872628725,3.165311653116531
1172,00:00:48.882,0.7673893405600722,0.4715447154471545,0.7777777777777778,1.0528455284552845
1173,00:00:48.924,1.0510388437217706,1.4390243902439024,0.6964769647696477,1.0176151761517616
1174,00:00:48.966,2.662149954832882,3.1734417344173442,2.116531165311653,2.696476964769648
1175,00:00:49.007,1.1526648599819331,1.3523035230352303,1.056910569105691,1.048780487804878
1176,00:00:49.049,3.0510388437217704,2.4878048780487805,2.9254742547425474,3.7398373983739837
1177,00:00:49.091,1.3075880758807588,1.0013550135501355,1.2195121951219512,1.7018970189701896
1178,00:00:49.132,3.122402890695574,3.5718157181571817,2.9336043360433606,2.861788617886179
1179,00:00:49.174,0.9688346883468834,0.9308943089430894,0.8536585365853658,1.1219512195121952
1180,00:00:49.216,2.298554652213189,2.7574525745257454,1.9390243902439024,2.1991869918699187
1181,00:00:49.258,1.12646793134598,1.7439024390243902,0.6273712737127372,1.008130081300813
1182,00:00:49.299,2.0099367660343272,2.3008130081300813,1.6924119241192412,2.0365853658536586
1183,00:00:49.341,0.8170731707317073,0.8482384823848238,0.6720867208672087,0.9308943089430894
1184,00:00:49.383,2.4878048780487805,2.0094850948509486,2.8780487804878048,2.575880758807588
1185,00:00:49.424,0.8527551942186088,1.0447154471544715,0.7046070460704607,0.8089430894308943
1186,00:00:49.466,3.3992773261065943,3.752032520325203,3.1639566395663956,3.2818428184281845
1187,00:00:49.508,1.0727190605239387,0.7479674796747967,1.08130081300813,1.3888888888888888
1188,00:00:49.549,1.2371273712737125,1.2046070460704608,1.2791327913279134,1.2276422764227641
1189,00:00:49.591,2.841463414634146,2.3577235772357725,2.924119241192412,3.2425474254742546
1190,00:00:49.633,1.8441734417344173,1.3590785907859078,1.967479674796748,2.205962059620596
1191,00:00:49.675,2.817073170731707,2.71680216802168,2.5528455284552845,3.1815718157181574
1192,00:00:49.716,1.2588075880758807,0.994579945799458,1.2723577235772359,1.5094850948509486
1193,00:00:49.758,2.8595302619692866,3.1734417344173442,2.8292682926829267,2.575880758807588
1194,00:00:49.800,1.119241192411924,1.2100271002710028,0.8631436314363143,1.2845528455284554
1195,00:00:49.841,2.378952122854562,2.2981029810298104,2.303523035230352,2.535230352303523
1196,00:00:49.883,0.6847335140018066,0.2127371273712737,0.8428184281842819,0.9986449864498645
1197,00:00:49.925,2.3179765130984644,2.6097560975609757,1.8712737127371273,2.47289972899729
1198,00:00:49.967,0.9177958446251129,0.6775067750677507,0.9905149051490515,1.0853658536585367
1199,00:00:50.008,3.187895212285456,3.4430894308943087,2.9810298102981028,3.1395663956639566
1200,00:00:50.050,0.9074074074074074,0.6829268292682927,0.8306233062330624,1.2086720867208671
1201,00:00:50.092,48.119692863595304,56.707317073170735,60.27777777777778,27.3739837398374
1202,00:00:50.133,0.08310749774164408,0.036585365853658534,0.08672086720867209,0.12601626016260162
1203,00:00:50.175,0.022131887985546522,0.008130081300813009,0.016260162601626018,0.04200542005420054
1204,00:00:50.217,0.016260162601626018,0.0040650406504065045,0.023035230352303523,0.02168021680216802
1205,00:00:50.259,0.8369467028003612,0.5853658536585366,0.8184281842818428,1.1070460704607046
1206,00:00:50.300,0.03884372177055104,0.013550135501355014,0.04607046070460705,0.056910569105691054
1207,00:00:50.342,0.01038843721770551,0.006775067750677507,0.009485094850948509,0.014905149051490514
1208,00:00:50.384,0.5009033423667569,0.3062330623306233,0.6016260162601627,0.5948509485094851
1209,00:00:50.425,0.03568202348690153,0.01084010840108401,0.04200542005420054,0.05420054200542006
1210,00:00:50.467,2.665311653116531,2.2574525745257454,3.2953929539295395,2.4430894308943087
1211,00:00:50.509,0.014001806684733513,0.008130081300813009,0.017615176151761516,0.016260162601626018
1212,00:00:50.550,2.570460704607046,1.4214092140921408,3.5813008130081303,2.7086720867208673
1213,00:00:50.592,0.01716350496838302,0.006775067750677507,0.013550135501355014,0.03116531165311653
1214,00:00:50.634,0.025745257452574527,0.012195121951219513,0.018970189701897018,0.04607046070460705
1215,00:00:50.676,3.11156278229449,2.062330623306233,4.245257452574526,3.02710027100271
1216,00:00:50.717,0.023938572719060525,0.005420054200542005,0.03116531165311653,0.03523035230352303
1217,00:00:50.759,0.04245709123757904,0.023035230352303523,0.03387533875338753,0.07046070460704607
1218,00:00:50.801,2.574525745257452,1.9173441734417345,3.6666666666666665,2.1395663956639566
1219,00:00:50.842,0.021680216802168018,0.01084010840108401,0.017615176151761516,0.036585365853658534
1220,00:00:50.884,0.014905149051490518,0.006775067750677507,0.013550135501355014,0.024390243902439025
1221,00:00:50.926,2.380758807588076,2.2235772357723578,2.8577235772357725,2.0609756097560976
1222,00:00:50.968,0.01987353206865402,0.008130081300813009,0.02168021680216802,0.02981029810298103
1223,00:00:51.009,1.3893405600722672,1.4268292682926829,1.5867208672086721,1.1544715447154472
1224,00:00:51.051,0.01038843721770551,0.005420054200542005,0.012195121951219513,0.013550135501355014
1225,00:00:51.093,1.4105691056910568,1.100271002710027,1.5934959349593496,1.537940379403794
1226,00:00:51.134,0.03387533875338753,0.013550135501355014,0.032520325203252036,0.05555555555555555
1227,00:00:51.176,0.012646793134598011,0.0040650406504065045,0.018970189701897018,0.014905149051490514
1228,00:00:51.218,0.006775067750677506,0.0,0.009485094850948509,0.01084010840108401
1229,00:00:51.260,0.12782294489611565,0.02981029810298103,0.17344173441734417,0.1802168021680217
1230,00:00:51.301,0.032520325203252036,0.005420054200542005,0.03116531165311653,0.06097560975609756
1231,00:00:51.343,0.014905149051490514,0.0027100271002710027,0.017615176151761516,0.024390243902439025
1232,00:00:51.385,0.013098464317976512,0.0040650406504065045,0.017615176151761516,0.017615176151761516
1233,00:00:51.426,0.03477868112014454,0.008130081300813009,0.04336043360433604,0.052845528455284556
1234,00:00:51.468,0.021680216802168018,0.01084010840108401,0.023035230352303523,0.03116531165311653
1235,00:00:51.510,0.0076784101174345075,0.0027100271002710027,0.006775067750677507,0.013550135501355014
1236,00:00:51.551,2.0117434507678413,1.113821138211382,2.9878048780487805,1.9336043360433603
1237,00:00:51.593,0.0076784101174345075,0.0027100271002710027,0.009485094850948509,0.01084010840108401
1238,00:00:51.635,0.029810298102981025,0.023035230352303523,0.018970189701897018,0.04742547425474255
1239,00:00:51.677,5.6467931345980125,3.407859078590786,7.93360433604336,5.598915989159892
1240,00:00:51.718,3.4995483288166214,2.3739837398373984,4.602981029810298,3.521680216802168
1241,00:00:51.760,5.265582655826559,2.475609756097561,8.10840108401084,5.212737127371274
1242,00:00:51.802,7.972448057813911,5.142276422764228,11.55420054200542,7.220867208672087
1243,00:00:51.843,5.278681120144534,2.7710027100271004,7.986449864498645,5.078590785907859
1244,00:00:51.885,5.332881662149955,2.5365853658536586,8.12330623306233,5.338753387533876
1245,00:00:51.927,4.917344173441735,3.2195121951219514,6.788617886178862,4.7439024390243905
1246,00:00:51.969,5.032520325203252,2.394308943089431,7.402439024390244,5.300813008130081
1247,00:00:52.010,4.366305329719964,2.9281842818428183,5.86449864498645,4.306233062330623
1248,00:00:52.052,3.982836495031617,2.875338753387534,5.417344173441735,3.6558265582655824
1249,00:00:52.094,3.283649503161698,3.1991869918699187,3.686991869918699,2.964769647696477
1250,00:00:52.135,1.0853658536585364,0.6449864498644986,1.4986449864498645,1.1124661246612466
1251,00:00:52.177,0.02348690153568202,0.0040650406504065045,0.032520325203252036,0.03387533875338753
1252,00:00:52.219,0.010388437217705512,0.0013550135501355014,0.016260162601626018,0.013550135501355014
1253,00:00:52.261,0.4299909665763324,0.12195121951219512,0.5663956639566395,0.6016260162601627
1254,00:00:52.302,0.06052393857271906,0.023035230352303523,0.07046070460704607,0.08807588075880758
1255,00:00:52.344,0.05962059620596206,0.02168021680216802,0.07723577235772358,0.07994579945799458
1256,00:00:52.386,54.6680216802168,69.45257452574526,65.23577235772358,29.31571815718157
1257,00:00:52.427,8.608852755194219,9.815718157181571,10.264227642276422,5.746612466124661
1258,00:00:52.469,15.315718157181573,16.589430894308943,19.32520325203252,10.032520325203253
1259,00:00:52.511,22.19918699186992,23.481029810298104,29.195121951219512,13.92140921409214
1260,00:00:52.552,23.201445347786812,25.617886178861788,29.21409214092141,14.772357723577235
1261,00:00:52.594,27.72628726287263,33.00813008130081,33.886178861788615,16.284552845528456
1262,00:00:52.636,26.665763324299906,30.705962059620596,33.50271002710027,15.788617886178862
1263,00:00:52.678,27.383468834688347,31.504065040650406,34.0609756097561,16.585365853658537
1264,00:00:52.719,24.764679313459798,29.043360433604335,30.124661246612465,15.126016260162602
1265,00:00:52.761,17.464769647696475,18.188346883468835,22.834688346883468,11.371273712737127
1266,00:00:52.803,16.152664859981932,17.510840108401084,19.539295392953928,11.407859078590786
1267,00:00:52.844,20.13821138211382,18.215447154471544,28.146341463414632,14.052845528455284
1268,00:00:52.886,25.78003613369467,29.834688346883468,31.66937669376694,15.836043360433605
1269,00:00:52.928,24.619241192411923,27.010840108401084,32.5420054200542,14.304878048780488
1270,00:00:52.970,21.19196025293586,23.139566395663955,27.456639566395665,12.979674796747968
1271,00:00:53.011,22.690153568202348,25.52710027100271,29.17479674796748,13.368563685636856
1272,00:00:53.053,24.498644986449865,27.23441734417344,31.151761517615178,15.109756097560975
1273,00:00:53.095,24.995934959349594,27.29539295392954,31.779132791327914,15.913279132791327
1274,00:00:53.136,24.916892502258353,29.986449864498645,29.712737127371273,15.051490514905149
1275,00:00:53.178,23.15085817524842,28.787262872628727,26.71951219512195,13.94579945799458
1276,00:00:53.220,23.956187895212285,26.892953929539296,30.352303523035232,14.62330623306233
1277,00:00:53.262,22.022583559168925,25.070460704607047,27.266937669376695,13.730352303523036
1278,00:00:53.303,23.192863595302622,27.666666666666668,27.697831978319783,14.214092140921409
1279,00:00:53.345,24.318879855465223,27.367208672086722,30.787262872628727,14.802168021680217
1280,00:00:53.387,22.799006323396565,24.67208672086721,28.826558265582655,14.898373983739837
1281,00:00:53.428,22.4286359530262,25.018970189701896,29.085365853658537,13.181571815718158
1282,00:00:53.470,21.81255645889792,24.61111111111111,27.51219512195122,13.314363143631436
1283,00:00:53.512,22.32249322493225,24.646341463414632,27.90108401084011,14.420054200542005
1284,00:00:53.553,20.876693766937667,23.67208672086721,26.26829268292683,12.68970189701897
1285,00:00:53.595,20.935862691960253,22.52710027100271,26.872628726287264,13.407859078590786
1286,00:00:53.637,18.091237579042456,22.210027100271002,21.71409214092141,10.34959349593496
1287,00:00:53.679,19.56684733514002,23.181571815718158,23.67208672086721,11.846883468834688
1288,00:00:53.720,16.607046070460704,19.962059620596207,19.9390243902439,9.920054200542005
1289,00:00:53.762,20.70099367660343,24.494579945799458,25.562330623306234,12.046070460704607
1290,00:00:53.804,18.65492321589883,22.968834688346885,21.86449864498645,11.131436314363144
1291,00:00:53.845,13.517615176151763,16.085365853658537,15.494579945799458,8.97289972899729
1292,00:00:53.887,14.959349593495935,15.317073170731707,18.902439024390244,10.658536585365853
1293,00:00:53.929,14.886178861788617,17.85907859078591,17.829268292682926,8.970189701897018
1294,00:00:53.971,13.786359530261969,16.29810298102981,16.392953929539296,8.668021680216802
1295,00:00:54.012,13.570460704607045,15.035230352303524,16.43360433604336,9.242547425474255
1296,00:00:54.054,12.651309846431795,14.43089430894309,15.223577235772357,8.299457994579946
1297,00:00:54.096,12.355013550135501,14.067750677506774,15.124661246612465,7.872628726287263
1298,00:00:54.137,13.831978319783198,17.336043360433603,16.460704607046072,7.699186991869919
1299,00:00:54.179,10.155826558265582,13.05420054200542,11.233062330623307,6.1802168021680215
1300,00:00:54.221,9.16892502258356,10.07181571815718,11.638211382113822,5.796747967479675
1301,00:00:54.263,10.704607046070459,12.749322493224932,12.490514905149052,6.873983739837398
1302,00:00:54.304,5.037037037037037,5.238482384823849,6.0,3.872628726287263
1303,00:00:54.346,4.489611562782295,4.234417344173441,5.4986449864498645,3.7357723577235773
1304,00:00:54.388,9.502710027100271,13.25609756097561,10.440379403794038,4.811653116531165
1305,00:00:54.429,12.990966576332431,16.191056910569106,14.634146341463415,8.14769647696477
1306,00:00:54.471,12.658084914182476,13.692411924119241,16.776422764227643,7.505420054200542
1307,00:00:54.513,17.777326106594398,18.65447154471545,22.705962059620596,11.971544715447154
1308,00:00:54.554,13.693315266485998,14.252032520325203,17.769647696476966,9.058265582655826
1309,00:00:54.596,17.78274616079494,14.59620596205962,24.884823848238483,13.86720867208672
1310,00:00:54.638,19.854110207768745,23.7710027100271,24.579945799457995,11.211382113821138
1311,00:00:54.680,24.461607949412826,27.831978319783197,30.65447154471545,14.898373983739837
1312,00:00:54.721,23.250225835591692,27.508130081300813,28.758807588075882,13.483739837398375
1313,00:00:54.763,16.98780487804878,18.540650406504064,20.68428184281843,11.738482384823849
1314,00:00:54.805,15.769647696476966,18.867208672086722,18.983739837398375,9.4579945799458
1315,00:00:54.846,13.62691960252936,13.730352303523036,16.983739837398375,10.166666666666666
1316,00:00:54.888,9.751129177958445,8.951219512195122,13.018970189701896,7.2831978319783195
1317,00:00:54.930,13.445799457994582,10.494579945799458,18.80081300813008,11.0420054200542
1318,00:00:54.972,10.558265582655826,10.971544715447154,13.326558265582657,7.376693766937669
1319,00:00:55.013,13.488708220415537,13.579945799457995,16.028455284552845,10.857723577235772
1320,00:00:55.055,12.192863595302619,12.765582655826558,14.941734417344174,8.871273712737127
1321,00:00:55.097,15.915085817524842,16.787262872628727,21.18428184281843,9.77371273712737
1322,00:00:55.138,11.269647696476966,16.863143631436316,11.153116531165312,5.7926829268292686
1323,00:00:55.180,13.029810298102982,12.188346883468835,18.49728997289973,8.40379403794038
1324,00:00:55.222,4.477868112014453,4.126016260162602,6.287262872628726,3.0203252032520327
1325,00:00:55.264,5.77416440831075,2.951219512195122,10.436314363143632,3.934959349593496
1326,00:00:55.305,4.649954832881662,2.537940379403794,7.982384823848238,3.4295392953929538
1327,00:00:55.347,4.645438121047877,1.867208672086721,8.892953929539296,3.176151761517615
1328,00:00:55.389,4.134146341463414,1.529810298102981,8.037940379403794,2.834688346883469
1329,00:00:55.430,0.2610659439927733,0.1043360433604336,0.35907859078590787,0.31978319783197834
1330,00:00:55.472,1.6269196025293586,0.6734417344173442,2.2018970189701896,2.005420054200542
1331,00:00:55.514,1.8383017163504969,0.7696476964769647,2.4986449864498645,2.2466124661246614
1332,00:00:55.555,1.1102077687443541,0.37398373983739835,1.5040650406504066,1.4525745257452574
1333,00:00:55.597,0.18202348690153566,0.07046070460704607,0.27235772357723576,0.2032520325203252
1334,00:00:55.639,1.5,0.5989159891598916,2.0826558265582658,1.8184281842818428
1335,00:00:55.681,8.110207768744354,3.845528455284553,12.166666666666666,8.318428184281842
1336,00:00:55.722,9.133242999096657,7.71409214092141,11.300813008130081,8.384823848238483
1337,00:00:55.764,2.6571815718157183,5.123306233062331,1.9959349593495934,0.8523035230352304
1338,00:00:55.806,2.752484191508582,5.117886178861789,2.2127371273712737,0.926829268292683
1339,00:00:55.847,3.4525745257452574,7.009485094850948,2.3441734417344176,1.0040650406504066
1340,00:00:55.889,3.6838301716350497,7.722222222222222,2.2628726287262872,1.0663956639566397
1341,00:00:55.931,5.226738934056008,9.392953929539296,4.6802168021680215,1.6070460704607046
1342,00:00:55.973,5.633694670280036,8.806233062330623,6.109756097560975,1.9850948509485096
1343,00:00:56.014,9.654923215898826,17.462059620596207,9.161246612466124,2.341463414634146
1344,00:00:56.056,8.439024390243903,13.93089430894309,8.607046070460704,2.779132791327913
1345,00:00:56.098,9.71951219512195,18.024390243902438,8.426829268292684,2.707317073170732
1346,00:00:56.139,8.710478771454381,16.43360433604336,6.617886178861789,3.0799457994579944
1347,00:00:56.181,1.5632339656729901,2.2235772357723578,1.6504065040650406,0.8157181571815718
1348,00:00:56.223,8.516711833785005,14.550135501355014,7.342818428184282,3.6571815718157183
1349,00:00:56.265,6.290876242095755,9.29810298102981,6.186991869918699,3.3875338753387534
1350,00:00:56.306,9.731255645889792,16.28319783197832,7.811653116531165,5.098915989159892
1351,00:00:56.348,4.529358626919603,6.89159891598916,3.875338753387534,2.821138211382114
1352,00:00:56.390,6.420957542908762,9.613821138211382,5.5894308943089435,4.059620596205962
1353,00:00:56.431,6.344173441734417,8.620596205962059,6.882113821138211,3.529810298102981
1354,00:00:56.473,7.93360433604336,13.300813008130081,6.772357723577236,3.727642276422764
1355,00:00:56.515,6.362691960252936,9.731707317073171,6.097560975609756,3.258807588075881
1356,00:00:56.556,3.4390243902439024,5.510840108401084,2.8604336043360434,1.9457994579945799
1357,00:00:56.598,5.428635953026197,7.993224932249323,5.2682926829268295,3.024390243902439
1358,00:00:56.640,3.447606142728094,4.516260162601626,3.4525745257452574,2.3739837398373984
1359,00:00:56.682,7.440379403794037,9.25880758807588,8.715447154471544,4.3468834688346885
1360,00:00:56.723,6.0257452574525745,8.850948509485095,5.876693766937669,3.3495934959349594
1361,00:00:56.765,7.613369467028003,8.791327913279133,8.915989159891598,5.132791327913279
1362,00:00:56.807,5.7470641373080396,7.677506775067751,6.12059620596206,3.4430894308943087
1363,00:00:56.848,7.439927732610659,9.565040650406504,7.9227642276422765,4.831978319783198
1364,00:00:56.890,5.448057813911473,7.127371273712737,6.047425474254743,3.169376693766938
1365,00:00:56.932,6.986901535682023,9.822493224932249,7.006775067750677,4.131436314363143
1366,00:00:56.974,11.905600722673894,15.620596205962059,13.43089430894309,6.6653116531165315
1367,00:00:57.015,13.225835591689249,18.182926829268293,13.422764227642276,8.07181571815718
1368,00:00:57.057,17.304878048780488,26.498644986449865,15.714092140921409,9.70189701897019
1369,00:00:57.099,13.185636856368562,19.447154471544714,13.075880758807589,7.033875338753387
1370,00:00:57.140,13.694218608852756,21.639566395663955,12.439024390243903,7.004065040650406
1371,00:00:57.182,6.01219512195122,9.227642276422765,5.193766937669377,3.6151761517615175
1372,00:00:57.224,6.392050587172538,9.345528455284553,4.894308943089431,4.936314363143631
1373,00:00:57.266,6.944896115627823,9.182926829268293,6.360433604336043,5.291327913279133
1374,00:00:57.307,10.269196025293587,14.98509485094851,9.065040650406504,6.757452574525745
1375,00:00:57.349,9.726738934056007,13.1869918699187,9.562330623306233,6.430894308943089
1376,00:00:57.391,8.886630532971997,14.16531165311653,7.986449864498645,4.508130081300813
1377,00:00:57.432,8.969738030713641,14.21951219512195,8.523035230352303,4.166666666666667
1378,00:00:57.474,7.430894308943089,11.768292682926829,6.575880758807588,3.948509485094851
1379,00:00:57.516,7.045618789521228,10.455284552845528,7.170731707317073,3.510840108401084
1380,00:00:57.557,6.721318879855464,8.907859078590786,7.288617886178862,3.967479674796748
1381,00:00:57.599,13.582204155374887,20.998644986449865,13.681571815718158,6.06639566395664
1382,00:00:57.641,8.489159891598916,12.439024390243903,7.8956639566395665,5.132791327913279
1383,00:00:57.683,54.280036133694665,77.27777777777777,50.176151761517616,35.386178861788615
1384,00:00:57.724,0.3369467028003614,0.5487804878048781,0.12195121951219512,0.34010840108401086
1385,00:00:57.766,5.957542908762421,10.40379403794038,1.7926829268292683,5.676151761517615
1386,00:00:57.808,0.43766937669376693,0.502710027100271,0.2981029810298103,0.5121951219512195
1387,00:00:57.849,6.484643179765132,11.0,2.3712737127371275,6.082655826558265
1388,00:00:57.891,8.560072267389339,14.464769647696476,4.013550135501355,7.20189701897019
1389,00:00:57.933,13.760162601626016,21.00271002710027,6.4471544715447155,13.830623306233063
1390,00:00:57.975,12.881210478771456,16.882113821138212,9.326558265582657,12.434959349593496
1391,00:00:58.016,22.3550135501355,18.338753387533874,27.453929539295395,21.272357723577237
1392,00:00:58.058,10.817073170731708,10.097560975609756,12.668021680216802,9.685636856368564
1393,00:00:58.100,17.145889792231255,14.169376693766937,21.170731707317074,16.097560975609756
1394,00:00:58.141,1.8518518518518519,4.112466124661246,0.3902439024390244,1.0528455284552845
1395,00:00:58.183,13.102529358626919,13.789972899728998,15.749322493224932,9.768292682926829
1396,00:00:58.225,0.34552845528455284,0.6829268292682927,0.08672086720867209,0.2669376693766938
1397,00:00:58.267,12.006775067750675,9.90379403794038,15.513550135501355,10.602981029810298
1398,00:00:58.308,0.16305329719963865,0.2588075880758808,0.036585365853658534,0.1937669376693767
1399,00:00:58.350,15.182023486901535,10.61111111111111,21.04742547425474,13.887533875338754
1400,00:00:58.392,6.5442637759710935,8.5420054200542,6.361788617886178,4.7289972899729
1401,00:00:58.433,17.953026196928636,14.380758807588077,21.471544715447155,18.006775067750677
1402,00:00:58.475,5.154019873532069,6.8102981029810294,4.913279132791328,3.738482384823848
1403,00:00:58.517,24.99819331526648,22.834688346883468,32.518970189701896,19.64092140921409
1404,00:00:58.558,8.125564588979223,12.550135501355014,6.5,5.326558265582656
1405,00:00:58.600,18.871725383920506,16.31029810298103,25.357723577235774,14.947154471544716
1406,00:00:58.642,5.219512195121951,7.841463414634147,4.47289972899729,3.3441734417344176
1407,00:00:58.684,23.64363143631436,22.456639566395665,30.44850948509485,18.025745257452574
1408,00:00:58.725,5.573622402890695,8.361788617886178,4.380758807588076,3.978319783197832
1409,00:00:58.767,26.624661246612465,28.020325203252032,31.739837398373982,20.11382113821138
1410,00:00:58.809,5.016260162601625,6.724932249322493,4.718157181571816,3.605691056910569
1411,00:00:58.850,19.143631436314365,17.272357723577237,22.663956639566397,17.494579945799458
1412,00:00:58.892,4.6982836495031615,5.478319783197832,4.884823848238482,3.731707317073171
1413,00:00:58.934,21.681120144534777,20.483739837398375,26.65447154471545,17.905149051490515
1414,00:00:58.976,2.5925925925925926,3.6327913279132793,2.399728997289973,1.7452574525745257
1415,00:00:59.017,21.462511291779588,23.37940379403794,26.550135501355015,14.4579945799458
1416,00:00:59.059,0.051942186088527555,0.03387533875338753,0.056910569105691054,0.06504065040650407
1417,00:00:59.101,22.19918699186992,26.434959349593495,23.612466124661246,16.550135501355015
1418,00:00:59.142,0.15176151761517614,0.2899728997289973,0.058265582655826556,0.1070460704607046
1419,00:00:59.184,18.43766937669377,20.556910569105693,19.464769647696478,15.291327913279133
1420,00:00:59.226,3.1811201445347788,3.989159891598916,2.9200542005420056,2.6341463414634148
1421,00:00:59.268,17.495483288166216,21.161246612466126,17.715447154471544,13.609756097560975
1422,00:00:59.309,0.6219512195121951,1.2032520325203253,0.2506775067750677,0.41192411924119243
1423,00:00:59.351,19.266034327009937,19.711382113821138,21.63821138211382,16.44850948509485
1424,00:00:59.393,1.046973803071364,1.2533875338753389,0.978319783197832,0.9092140921409214
1425,00:00:59.434,15.854561878952124,18.291327913279133,16.959349593495936,12.3130081300813
1426,00:00:59.476,1.3152664859981933,1.5040650406504066,1.2994579945799458,1.1422764227642277
1427,00:00:59.518,5.145889792231255,6.247967479674797,5.219512195121951,3.970189701897019
1428,00:00:59.559,10.325654923215899,10.155826558265582,10.303523035230352,10.517615176151761
1429,00:00:59.601,4.985546522131888,6.6138211382113825,4.91869918699187,3.424119241192412
1430,00:00:59.643,2.850496838301716,4.836043360433604,2.0569105691056913,1.6585365853658536
1431,00:00:59.685,12.25022583559169,11.892953929539296,13.205962059620596,11.651761517615176
1432,00:00:59.726,0.6883468834688347,1.1869918699186992,0.3143631436314363,0.5636856368563685
1433,00:00:59.768,9.100722673893406,9.502710027100271,9.872628726287262,7.926829268292683
1434,00:00:59.810,1.09936766034327,1.415989159891599,1.0880758807588076,0.7940379403794038
1435,00:00:59.851,9.89159891598916,12.792682926829269,9.208672086720867,7.673441734417344
1436,00:00:59.893,1.1648599819331527,1.2317073170731707,1.1639566395663956,1.0989159891598916
1437,00:00:59.935,7.345528455284554,8.043360433604336,7.394308943089431,6.598915989159892
